ID;Estado;Cidade;Nome;Categoria;Endereco;Site;Fonte;Telefones;Emails;WhatsApp;Instagram;Facebook;LinkedIn;Distancia (km)
16583;SC;Balneário Piçarras;"Pareamento Cromossômico em doenças hematológicas";OUTROS;"";https://www.barralab.com.br/exames_visualiza.php?visualiza=408&nome=Caritipo-Pareamento-Cromossmico-em-doenas-hematolgicas;serper;"";"ana@barralab.com.br,labbarralab@hotmail.com,suportebarralab@hotmail.com";"";"";"";"";284
16588;SC;Balneário Piçarras;"Pesquisa de Mutação Familial Específica do Gene RAD51D";OUTROS;"";https://www.barralab.com.br/exames_visualiza.php?visualiza=2824&nome=Pesquisa-de-Mutao-Familial-Especfica-do-Gene-RAD51D;serper;"";"ana@barralab.com.br,labbarralab@hotmail.com,suportebarralab@hotmail.com";"";"";"";"";284
16592;SC;Balneário Piçarras;"Contato – MED Clínica | Balneário Piçarras";OUTROS;"";https://medclinicasc.com.br/contato.html;serper;"4733453712,5547996671131,5547999460377";"contato@medclinicapicarras.com.br,medclinica@barralab.com.br,medtrabalho@medclinicapicarras.com.br";"api.whatsapp.com/send?phone=5547999460377";"instagram.com/medclinicasc";"facebook.com/medclinicasc";"";284
16596;PR;Maringá;"Dr. Mauricio Guazzelli – Reprodução Humana Maringá";REPRODUCAO_HUMANA;"";https://mauricioguazzelli.com.br/;serper;"10006351634,44999494899,55449994948";"drmauricioguazzelli@hotmail.com";"";"instagram.com/drmauricioguazzelli,instagram.com/p";"facebook.com/profile.php";"";419
16597;PR;Maringá;"Ella Care | Ginecologia Obstetrícia em Maringá | Ultrassom ...";REPRODUCAO_HUMANA;"";https://www.ellacare.com.br/;serper;"554430285583,554432225175,55449915317";"";"api.whatsapp.com/send?phone=5544991531718";"instagram.com/ellacareclinica";"facebook.com/clinicaellacare";"";419
16598;PR;Maringá;"Reprodução Assistida em Maringa";REPRODUCAO_HUMANA;"";https://www.drapaulavieira.com.br/Reproducao-Assistida-em-Maringa-10I;serper;"";"";"";"";"";"";419
16607;PR;Maringá;"Fertilização in Vitro em Maringa";REPRODUCAO_HUMANA;"";https://www.drapaulavieira.com.br/Fertilizacao-in-Vitro-em-Maringa-10I;serper;"";"";"";"";"";"";419
16608;PR;Maringá;"Tratamentos na Materbaby Reprodução Humana";REPRODUCAO_HUMANA;"";https://materbaby.hospitalalmodin.com.br/tratamentos;serper;"5544998365484";"";"";"instagram.com/materbabymaringa";"facebook.com/MaterbabyMaringa";"";419
16609;PR;Maringá;"Ampligen Biotecnologia - Exames de Biologia Molecular e ...";LABORATORIO_GENETICA;"";https://www.ampligen.com.br/?srsltid=AfmBOorQozFYQbPL62TdcuKc0A1brOH3IjSpIdUNnre5ErnMakv3HZI_;serper;"4430299660";"contato@ampligen.com.br";"";"";"";"";419
16610;PR;Maringá;"Laboratório Maringá";LABORATORIO_GENETICA;"";https://laboratoriomaringa.com.br/;serper;"4430238044,44997202424,55449972024";"contato@mutualconsult.com.br";"api.whatsapp.com/send?phone=5544997202424";"instagram.com/laboratoriomaringa";"facebook.com/laboratoriomaringa";"";419
16611;PR;Maringá;"Exames Genéticos - Laboratório Carlos Chagas";OUTROS;"";https://labchagas.com.br/exames-geneticos/;serper;"";"";"";"instagram.com/laboratorio.carloschagas";"facebook.com/labchagas";"";419
16613;PR;Maringá;"Contato - Nupgen";OUTROS;"";https://www.nupgen.com.br/contato;serper;"";"";"";"";"";"";419
16614;PR;Maringá;"Dra Julia Liutti – Médica Geneticista";OUTROS;"";https://drajulialiutti.com.br/;serper;"06697550072,23706975500,55439997125";"julialiutti@outlook.com";"api.whatsapp.com/send?phone=5543999712504,wa.me/";"instagram.com/drajulialiutti.genetica";"";"";419
16618;PR;Maringá;"Laboratório Souza: Home";OUTROS;"";https://www.souzalaboratorio.com.br/;serper;"10007571144";"";"";"instagram.com/souza_laboratorio";"facebook.com/p";"";419
16620;PR;Maringá;"Cepat | Página Inicial";OUTROS;"";https://cepatlaboratorio.com.br/;serper;"4430280506,4430280535,55449990905";"E-mailcontato@laboratoriocepat.com.br,contato@laboratoriocepat.com.br";"api.whatsapp.com/send?phone=5544999090588";"";"";"";419
16624;PR;Maringá;"Andrologia em Maringá - Dr. Pedro Menechini";LABORATORIO_ANDROLOGIA;"";https://www.drpedromenechini.com.br/andrologia-em-maringa;serper;"";"";"";"";"";"";419
16626;PR;Maringá;"Os Especialistas em Andrologia de Maringa, Zona 5";LABORATORIO_ANDROLOGIA;"";https://www.acessomedico.com.br/852/especialidade/andrologia/maringa/zona-5;serper;"55419987592";"";"api.whatsapp.com/send?phone=5541998759270";"instagram.com/guiaacessomedico";"facebook.com/guiaacessomedico";"linkedin.com/company/acesso-m";419
16627;PR;Maringá;"Infertilidade Masculina: principais causas e tratamentos ...";OUTROS;"";https://drjulianoplastina.com.br/infertilidade-masculina-causas-e-tratamentos/;serper;"4430253071,55443025307";"contato@drjulianoplastina.com.br";"api.whatsapp.com/send?phone=554430253071";"instagram.com/drjulianoplastina.uro,instagram.com/ofelipevargass";"";"";419
16630;PR;Maringá;"Exames de Biologia Molecular para Diversas Espécies";OUTROS;"";https://www.ampligen.com.br/zoologicos/todos-os-exames?srsltid=AfmBOoovZz357YAJzqOvD8x-GBAz-Adl7neKJeVlX4JstDc15BimU7L4;serper;"4430299660";"contato@ampligen.com.br";"";"";"";"";419
16631;PR;Maringá;"Dr. ND Núcleo Diagnóstico Maringá";OUTROS;"";https://meagenda.com.br/profile/?medico=AMST8hlATZNPcbdZ2TImFKiv5Kv1&clinica=kEhkAyUW4IOGqqs9nRGi;serper;"";"";"";"";"";"";419
16632;PR;Maringá;"Diagnóstico Molecular é foco de especialização";LABORATORIO_GENETICA;"";https://www.unicesumar.edu.br/diagnostico-molecular-e-foco-de-especializacao/;serper;"16204132164,44991399006";"";"";"instagram.com/unicesumaroficial";"facebook.com/UniCesumar";"";419
16633;PR;Maringá;"Diagnóstico molecular: o que é e para que serve?";LABORATORIO_GENETICA;"";https://bioemfoco.com.br/noticia/diagnostico-molecular-o-que-e-para-que-serve/;serper;"";"";"";"instagram.com/bioemfocovidaesaude,instagram.com/p";"";"linkedin.com/in/aline-raquell-leck-01a65957";419
16635;PR;Maringá;"Rede de diagnóstico molecular vai ampliar capacidade de ...";LABORATORIO_GENETICA;"";https://www.parana.pr.gov.br/aen/Noticia/Rede-de-diagnostico-molecular-vai-ampliar-capacidade-de-testagem-no-Parana;serper;"";"";"";"instagram.com/governoparana";"facebook.com/governoparana";"linkedin.com/company/governoparana";419
16636;PR;Maringá;"Diagnóstica do Brasil | Telefone: (44)3199-9880";OUTROS;"";https://www.diagnosticabr.com.br/;serper;"4431999880";"";"";"instagram.com/diagnostica_brasil";"facebook.com/diagnosticabr";"";419
16637;PR;Maringá;"Núcleo Diagnostico | Página Inicial";OUTROS;"";https://nd.med.br/;serper;"4132448040,4430240400,44997200400";"sac@nd.med.br";"";"instagram.com/ndnucleodiagnostico";"facebook.com/ndnucleodiagnostico";"linkedin.com/company/nd-n";419
16638;PR;Maringá;"Unidades - Laboratório Carlos Chagas";OUTROS;"";https://labchagas.com.br/unidades/;serper;"554432278787,5544998239870";"";"wa.me/";"instagram.com/laboratorio.carloschagas";"facebook.com/labchagas";"";419
16639;PR;Maringá;"Laboratório Unimed Maringá | Exames e Diagnósticos de ...";OUTROS;"";https://www.unimed.coop.br/site/web/maringa/laboratorio-unimed-maringa;serper;"";"";"";"";"";"";419
16640;PR;Maringá;"Maringá - Sabin Diagnóstico e Saúde";LABORATORIO_ANALISES;"";https://sabin.com.br/unit/maringa/;serper;"55614004800";"";"api.whatsapp.com/send?phone=556140048002";"instagram.com/sabinbr_";"facebook.com/sabindiagnosticoesaude";"linkedin.com/company/grupo-sabin";419
16642;PR;Maringá;"Grupo São Camilo - Medicina Diagnóstica";OUTROS;"";https://gruposaocamilo.com.br/;serper;"";"";"";"";"";"";419
16643;PR;Maringá;"NSA LABORATÓRIOS: Exames Laboratoriais e diagnósticos";OUTROS;"";https://www.nsalab.com.br/;serper;"4431238277,55443123827";"";"api.whatsapp.com/send?phone=554431238277";"instagram.com/nsalaboficial";"facebook.com/nsalaboficial";"";419
16644;PR;Maringá;"Analises Clinicas Exames Laboratoriais em Maringá - PR";OUTROS;"";https://www.valesaude.com.br/rede/exames/analises-clinicas-exames-laboratoriais/maringa/pr/;serper;"55113003025";"";"wa.me/551130030256";"instagram.com/valesaudeoficial";"facebook.com/valesaudeoficial";"linkedin.com/company/valesaude";419
16647;RS;Taquara;"Fertilização in vitro FIV custo";REPRODUCAO_HUMANA;"";https://invitrora.com.br/solucoes/fertilizacao-in-vitro-fiv-custo/;serper;"1147277990,1194335222,55119433522";"";"wa.me/5511943352225";"";"";"";284
16653;RS;Taquara;"Clínica Populi Saúde - Taquara - RS e Campo Bom - RS";OUTROS;"";https://www.populisaude.com.br/;serper;"5135008536,5135414149,51996224914";"";"wa.me/5551984014149,wa.me/5551996224914";"instagram.com/populisaude";"facebook.com/populisaude";"";284
16654;RS;Taquara;"Centro de Oncologia e Infusões - Taquara/RS";OUTROS;"";https://oncoprev.com.br/noticias/2;serper;"5135411053,55513541105,55519945216";"secretaria@oncoprev.com.br";"api.whatsapp.com/send?phone=5551994521608,wa.me/555135411053";"instagram.com/oncoprevrs";"facebook.com/oncoprevrs";"";284
16663;RS;Taquara;"Inseminação Artificial em Taquara / RS";OUTROS;"";https://www.clinicaconsulta.com.br/inseminacao-artificial-em-taquara-rs;serper;"";"";"";"instagram.com/clinicaconsulta";"";"";284
16665;RS;Taquara;"Oncoprev - Centro de Oncologia e Infusões - Taquara/RS";OUTROS;"";https://oncoprev.com.br/;serper;"5135411053,55513541105,55518990909";"secretaria@oncoprev.com.br";"api.whatsapp.com/send?phone=5551994521608,wa.me/555135411053";"instagram.com/oncoprevrs";"facebook.com/oncoprevrs";"";284
16667;RS;Taquara;"Os 10 Urologistas mais indicados em Taquara RS";OUTROS;"";https://www.boaconsulta.com/especialistas/urologistas/taquara-rs;serper;"4033300033,40333002175";"";"";"instagram.com/boaconsulta";"facebook.com/boaconsultabr";"";284
16668;RS;Taquara;"Agende sua consulta com urologia";OUTROS;"";https://www.populisaude.com.br/taquara/urologia/;serper;"5135008536,5135414149,51996224914";"";"wa.me/5551984014149,wa.me/5551996224914";"instagram.com/populisaude";"facebook.com/populisaude";"";284
16670;RS;Taquara;"Home | Leuckert Laboratório de Análises Clínicas em Taquara";LABORATORIO_ANALISES;"";https://www.leuckert.com.br/;serper;"5135421712,55513542171,555135421712";"3542.1712contato@leuckert.com.brRedes,contato@leuckert.com.br";"api.whatsapp.com/send?phone=5594991928260";"instagram.com/laboratorioleuckert";"facebook.com/laboratorioleuckert";"";284
16671;RS;Taquara;"Urologistas em Taquara/RS";OUTROS;"";https://www.catalogo.med.br/medicos/urologistas/em-taquara-rs/;serper;"";"";"";"";"";"";284
16672;RS;Taquara;"Teste de Paternidade | Laboratório Leuckert em Taquara";OUTROS;"";https://www.leuckert.com.br/teste-de-paternidade;serper;"5135421712,55513542171,555135421712";"3542.1712contato@leuckert.com.brRedes,contato@leuckert.com.br";"";"instagram.com/laboratorioleuckert";"facebook.com/laboratorioleuckert";"";284
16674;RS;Taquara;"NIPT | Laboratório Leuckert em Taquara";LABORATORIO_GENETICA;"";https://www.leuckert.com.br/nipt;serper;"5135421712,55513542171,555135421712";"3542.1712contato@leuckert.com.brRedes,contato@leuckert.com.br";"";"instagram.com/laboratorioleuckert";"facebook.com/laboratorioleuckert";"";284
16679;RS;Taquara;"Teste de Paternidade (Duo) - R$398,00";OUTROS;"";https://labiexames.com.br/testes/teste-de-paternidade-duo-filhoa-e-pai-ou-mae;serper;"";"";"";"";"";"";284
16691;RS;Taquara;"LABORATORIO BOM PASTOR-TAQUARA/RS (C.N.H, ...";LABORATORIO_ANALISES;"";https://www.sodretox.com.br/produto/exame-toxicologico-taquara-rs-laboratorio-bom-pastor-taquarars-cnh-empregado-clt-concurso-publico;serper;"08007778547";"";"";"instagram.com/sodrelaboratorio";"facebook.com/sodrelaboratorio";"";284
16692;RS;Taquara;"Eliel figueiredo: inicio";OUTROS;"";https://www.elielfigueiredo.com.br/;serper;"55021970142,55021971311";"elielfigueiredo@elielfigueiredo.com.br";"wa.me/55021970142384,wa.me/55021971311531";"instagram.com/eliel_figueiredo_oficial";"facebook.com/elielfigueiredo.oficial";"";284
16693;RS;Taquara;"Unidade Taquara";OUTROS;"";https://jaconsultas.com.br/unidade-taquara;serper;"5135292935,555135292935";"";"";"instagram.com/jaconsultas";"facebook.com/jaconsultas";"";284
16695;RS;Taquara;"Sapiens Centro Profissional";OUTROS;"";https://www.sapienscoworking.com.br/;serper;"5135413593,55513541359,55519802480";"";"api.whatsapp.com/send?phone=555135413593,api.whatsapp.com/send?phone=5551980248017";"instagram.com/sapienscentroprofissional";"";"";284
16701;RS;Taquara;"Laboratório BioSaúde";OUTROS;"";https://uniarp.edu.br/laboratorio-biosaude/;serper;"55493561620";"multilab@uniarp.edu.br";"wa.me/554935616201";"instagram.com/uniarp";"facebook.com/UNIARP";"";284
16710;PR;Cafelândia;"Contato - Laboratório Clinianaliss";OUTROS;"";https://www.clinianaliss.uniexames.com.br/site/contato;serper;"10004221967,4532413708,45984340258";"julianapianezzer@hotmail.com";"";"instagram.com/laboratorioclinianaliss";"facebook.com/p";"";336
16714;PR;Cafelândia;"CLINICA SANTA RITA - Cafelândia";OUTROS;"";https://www.acicaf.com.br/associado/clinica-santa-rita;serper;"4532411360,45999370170,55459993701";"clinicamedicasantarita2020@hotmail.com";"api.whatsapp.com/send?phone=5545999370170";"instagram.com/acicafcafelandia";"facebook.com/acicaf.cafelandia";"";336
16717;PR;Cafelândia;"Genesis Laboratório de Análises Clínicas - Serviços";LABORATORIO_GENETICA;"";https://www.genesislabor.com.br/servicos;serper;"07163714000,45999885781,55459998857";"";"wa.me/5545999885781";"instagram.com/laboratorio_genesis";"";"";336
16722;PR;Cafelândia;"LABORATORIO GENESIS - Cafelândia";OUTROS;"";https://www.acicaf.com.br/associado/laboratorio-genesis;serper;"4532411360,45999370170,55459993701";"labgenesis@bol.com.br";"api.whatsapp.com/send?phone=5545999370170";"instagram.com/acicafcafelandia";"facebook.com/acicaf.cafelandia";"";336
16727;PR;Cafelândia;"Laboratório Clinianaliss";OUTROS;"";https://clinianaliss.com.br/;serper;"10004221967";"";"";"instagram.com/laboratorioclinianaliss";"facebook.com/p";"";336
16732;PR;Cafelândia;"Laboratorio de Analises Clinicas Clinianaliss ... - Econodata";OUTROS;"";https://www.econodata.com.br/consulta-empresa/07912100000133-laboratorio-de-analises-clinicas-clinianaliss-ltda;serper;"07912100000,60885873000,6298478923";"";"";"";"";"";336
16733;PR;Cafelândia;"Ficha Estabelecimento - Modulo Conjunto";OUTROS;"";http://cnes2.datasus.gov.br/Mod_Ambulatorial.asp?VCo_Unidade=4103453622010;serper;"41034536220";"";"";"";"";"";336
16734;PR;Cafelândia;"Login - Laboratório Clinianaliss";OUTROS;"";https://clinianaliss.com.br/logins/login;serper;"10004221967";"";"";"instagram.com/laboratorioclinianaliss";"facebook.com/p";"";336
16740;PR;Cafelândia;"Escritório Regional de Cascavel";OUTROS;"";https://www.adapar.pr.gov.br/Pagina/Escritorio-Regional-de-Cascavel;serper;"4133134000,55413313407";"";"wa.me/554133134079";"instagram.com/adaparoficial,instagram.com/governoparana";"facebook.com/adaparoficial,facebook.com/governoparana";"linkedin.com/company/governoparana";336
16744;SC;Laguna;"Infertilidade";REPRODUCAO_HUMANA;"";https://www.alfonsomassaguer.com.br/infertilidade/;serper;"551131954937,551143056070,55119660966";"";"wa.me/5511966096698";"instagram.com/alfonsomassaguer";"facebook.com/dralfonsomassaguer";"";305
16751;SC;Laguna;"Criança gerada por inseminação caseira ganha direito a ...";OUTROS;"";https://agoralaguna.com.br/2021/05/crianca-gerada-por-inseminacao-caseira-ganha-direito-a-registro-civil-em-laguna/;serper;"55489982241";"";"api.whatsapp.com/send?phone=5548998224168";"instagram.com/redeunip.saude,instagram.com/soulartm.c";"facebook.com/agoralaguna";"";305
16754;SC;Laguna;"SILDJA CORREA DE C. SILVESTRE";REPRODUCAO_HUMANA;"";https://medguias.com.br/especialistas/sc/laguna/medicina/ginecologia-e-obstetricia/sildja-correa-de-c-silvestre/;serper;"04836441510";"";"";"";"";"";305
16759;SC;Laguna;"Laboratórios";LABORATORIO_GENETICA;"";https://www.udesc.br/laboratorios/laborat%C3%B3rios_da_udesc/ceres_laguna;serper;"15586178978,4836648000";"contato@udesc.br";"";"instagram.com/udesc.oficial";"facebook.com/udesc";"";305
16760;SC;Laguna;"Laboratório Bioclínico Laguna – Tradição em resultados";OUTROS;"";https://www.laboratoriolaguna.com.br/;serper;"04836460818,55489984394";"labioclinicolaguna@hotmail.com";"wa.me/5548998439493";"instagram.com/invites";"facebook.com/LaboratorioLaguna";"";305
16761;SC;Laguna;"Laboratório Clinisul Laguna";OUTROS;"";https://www.labclinisul.com.br/laboratorio-laguna/;serper;"554836440114,555533122865,5555999780422";"labclinisul@labclinisul.com.br,laguna@labclinisul.com.br,pescariabrava@labclinisul.com.br";"wa.me/5548984199813";"instagram.com/labclinisul";"facebook.com/clinisul";"linkedin.com/company/labclinisul";305
16762;SC;Laguna;"Notícia - Laboratório de Genética Molecular da Udesc ...";LABORATORIO_GENETICA;"";https://www.udesc.br/noticia/laboratorio_de_genetica_molecular_da_udesc_laguna_recebe_equipamentos_e_melhorias;serper;"4836648000";"contato@udesc.br,pesca.ceres@udesc.br";"";"instagram.com/udesc.oficial";"facebook.com/udesc";"";305
16764;SC;Laguna;"Biovita: Início";LABORATORIO_ANALISES;"";https://biovitalaboratorio.com.br/;serper;"00151815161,55800444292";"";"api.whatsapp.com/send?phone=558004442929";"instagram.com/biovitalaboratorio,instagram.com/bold_themes";"facebook.com/BiovitaLaboratorio,facebook.com/boldthemes";"";305
16765;SC;Laguna;"SEXAGEM FETAL – Laboratório Bioclínico Laguna";OUTROS;"";https://www.laboratoriolaguna.com.br/sexagem-fetal/;serper;"55489984394";"";"wa.me/5548998439493";"instagram.com/invites";"facebook.com/LaboratorioLaguna";"";305
16767;SC;Laguna;"Lagumed - Consultórios Especializados";OUTROS;"";https://www.lagumed.com.br/;serper;"4836440886,48996541688,5548996541688";"";"wa.me/";"instagram.com/lagumed.laguna";"facebook.com/lagumed.laguna";"";305
16769;SC;Laguna;"Laboratório Acácia | Laguna SC";LABORATORIO_ANALISES;"";https://www.laboratorioacacia.com.br/;serper;"";"";"";"";"";"";305
16774;SC;Laguna;"Laboratório Biovita - Laguna";OUTROS;"";https://www.vidacotidiana.com.br/clinica/laboratorio-biovita-laguna/;serper;"1511794198,55483632000";"";"wa.me/554836320000";"instagram.com/vidacotidianatb";"facebook.com/vidacotidiana.com.br";"linkedin.com/company/vida-cotidiana";305
16776;SC;Laguna;"Saúde – Laboratório Bioclínico Laguna";OUTROS;"";https://www.laboratoriolaguna.com.br/category/saude/;serper;"55489984394";"";"wa.me/5548998439493";"instagram.com/invites";"facebook.com/LaboratorioLaguna";"";305
16783;SC;Laguna;"Exames clínicos podem ser feitos em farmácias habilitadas";OUTROS;"";https://agoralaguna.com.br/2023/08/exames-clinicos-podem-ser-feitos-em-farmacias-habilitadas-entenda/;serper;"55489982241";"";"api.whatsapp.com/send?phone=5548998224168";"instagram.com/redeunip.saude,instagram.com/soulartm.c";"facebook.com/agoralaguna";"";305
16784;SC;Laguna;"Laboratório Central de Saúde Pública";OUTROS;"";https://lacen.saude.sc.gov.br/comunicados_antigos.php;serper;"0017521000";"";"";"";"";"";305
16793;SC;Laguna;"Contato – Laboratório Bioclínico Laguna";OUTROS;"";https://www.laboratoriolaguna.com.br/contato/;serper;"04836460818,55489984394";"labioclinicolaguna@hotmail.com";"wa.me/5548998439493";"instagram.com/invites";"facebook.com/LaboratorioLaguna";"";305
